challenge_id,user_id,purchase_date,challenge_type,price_usd,account_size,promo_code_used
CH002208,USR014940,2025-11-17,standard,149.0,25000,
CH002215,USR014968,2025-11-17,low_cost_trial,39.0,10000,COMMUNITY5
CH002229,USR015063,2025-11-17,standard,499.0,100000,
CH002234,USR015094,2025-11-17,low_cost_trial,39.0,10000,
CH001920,USR013037,2025-11-18,standard,499.0,100000,
CH001975,USR013403,2025-11-18,standard,149.0,25000,WELCOME10
CH002116,USR014336,2025-11-18,swing,549.0,100000,COMMUNITY5
CH002142,USR014503,2025-11-18,standard,149.0,25000,
CH002169,USR014671,2025-11-18,low_cost_trial,39.0,10000,WELCOME10
CH002181,USR014719,2025-11-18,swing,549.0,100000,
CH002182,USR014728,2025-11-18,aggressive,319.0,50000,AFFPARTNER
CH002191,USR014787,2025-11-18,standard,499.0,100000,WELCOME10
CH002213,USR014966,2025-11-18,standard,149.0,25000,
CH002237,USR015111,2025-11-18,aggressive,179.0,25000,
CH002239,USR015126,2025-11-18,standard,149.0,25000,
CH002282,USR015484,2025-11-18,standard,499.0,100000,
CH001999,USR013542,2025-11-19,standard,499.0,100000,AFFPARTNER
CH002148,USR014534,2025-11-19,standard,149.0,25000,WELCOME10
CH002250,USR015170,2025-11-19,aggressive,179.0,25000,
CH002288,USR015525,2025-11-19,standard,499.0,100000,
CH002316,USR015676,2025-11-19,aggressive,319.0,50000,
CH002121,USR014351,2025-11-20,swing,299.0,50000,AFFPARTNER
CH002172,USR014680,2025-11-20,standard,279.0,50000,WELCOME10
CH002207,USR014938,2025-11-20,low_cost_trial,39.0,10000,
CH002244,USR015148,2025-11-20,standard,279.0,50000,WELCOME10
CH002302,USR015587,2025-11-20,swing,799.0,150000,
CH001732,USR011724,2025-11-21,aggressive,319.0,50000,
CH001970,USR013386,2025-11-21,low_cost_trial,59.0,25000,
CH002013,USR013604,2025-11-21,low_cost_trial,39.0,10000,COMMUNITY5
CH002049,USR013870,2025-11-21,standard,499.0,100000,
CH002192,USR014795,2025-11-21,standard,149.0,25000,
CH002217,USR014978,2025-11-21,aggressive,569.0,100000,
CH002221,USR015005,2025-11-21,aggressive,569.0,100000,
CH002254,USR015214,2025-11-21,swing,549.0,100000,
CH002026,USR013704,2025-11-22,aggressive,319.0,50000,WELCOME10
CH002188,USR014759,2025-11-22,aggressive,179.0,25000,FLASH20
CH002216,USR014975,2025-11-22,standard,499.0,100000,
CH002243,USR015143,2025-11-22,standard,149.0,25000,
CH002268,USR015349,2025-11-22,low_cost_trial,39.0,10000,SPRING15
CH001996,USR013522,2025-11-23,low_cost_trial,59.0,25000,
CH002245,USR015149,2025-11-23,aggressive,319.0,50000,
CH002257,USR015233,2025-11-23,aggressive,319.0,50000,
CH002269,USR015360,2025-11-23,aggressive,179.0,25000,
CH002160,USR014605,2025-11-24,standard,279.0,50000,AFFPARTNER
CH002264,USR015313,2025-11-24,low_cost_trial,59.0,25000,
CH002266,USR015342,2025-11-24,aggressive,179.0,25000,WELCOME10
CH002275,USR015391,2025-11-24,aggressive,179.0,25000,
CH002293,USR015549,2025-11-24,aggressive,179.0,25000,
CH002306,USR015623,2025-11-24,standard,279.0,50000,COMMUNITY5
CH002044,USR013844,2025-11-25,swing,799.0,150000,SPRING15
CH002194,USR014842,2025-11-25,swing,549.0,100000,
CH002211,USR014960,2025-11-25,standard,149.0,25000,
CH002150,USR014535,2025-11-26,standard,279.0,50000,
CH002223,USR015016,2025-11-26,standard,279.0,50000,
CH002280,USR015473,2025-11-26,low_cost_trial,39.0,10000,
CH002289,USR015531,2025-11-26,aggressive,179.0,25000,
CH002310,USR015653,2025-11-26,standard,279.0,50000,SPRING15
CH002318,USR015708,2025-11-26,standard,149.0,25000,
CH002354,USR016004,2025-11-26,swing,549.0,100000,AFFPARTNER
CH002357,USR016035,2025-11-26,swing,299.0,50000,
CH002368,USR016113,2025-11-26,swing,549.0,100000,
CH002440,USR016458,2025-11-26,standard,279.0,50000,
CH002055,USR013900,2025-11-27,aggressive,319.0,50000,AFFPARTNER
CH002175,USR014694,2025-11-27,standard,499.0,100000,COMMUNITY5
CH002235,USR015096,2025-11-27,standard,149.0,25000,
CH002277,USR015422,2025-11-27,swing,799.0,150000,
CH002278,USR015437,2025-11-27,swing,549.0,100000,
CH002305,USR015611,2025-11-27,standard,149.0,25000,SPRING15
CH002358,USR016047,2025-11-27,low_cost_trial,39.0,10000,
CH001870,USR012713,2025-11-28,standard,499.0,100000,COMMUNITY5
CH002251,USR015172,2025-11-28,aggressive,319.0,50000,COMMUNITY5
CH002298,USR015564,2025-11-28,swing,799.0,150000,SPRING15
CH002331,USR015793,2025-11-28,standard,279.0,50000,
CH002332,USR015806,2025-11-28,low_cost_trial,39.0,10000,
CH002339,USR015868,2025-11-28,standard,279.0,50000,AFFPARTNER
CH002348,USR015974,2025-11-28,low_cost_trial,39.0,10000,
CH002381,USR016192,2025-11-28,aggressive,569.0,100000,SPRING15
CH002476,USR016667,2025-11-28,aggressive,179.0,25000,FLASH20
CH002203,USR014899,2025-11-29,standard,499.0,100000,
CH002238,USR015125,2025-11-29,standard,499.0,100000,WELCOME10
CH002246,USR015159,2025-11-29,standard,279.0,50000,
CH002252,USR015208,2025-11-29,low_cost_trial,39.0,10000,
CH002261,USR015258,2025-11-29,aggressive,319.0,50000,SPRING15
CH002287,USR015509,2025-11-29,swing,299.0,50000,
CH002296,USR015553,2025-11-29,standard,149.0,25000,
CH002322,USR015718,2025-11-29,low_cost_trial,59.0,25000,
CH002341,USR015927,2025-11-29,aggressive,319.0,50000,AFFPARTNER
CH002386,USR016203,2025-11-29,standard,279.0,50000,WELCOME10
CH001906,USR012948,2025-11-30,standard,279.0,50000,COMMUNITY5
CH001985,USR013445,2025-11-30,aggressive,179.0,25000,WELCOME10
CH002038,USR013803,2025-11-30,standard,149.0,25000,
CH002186,USR014740,2025-11-30,standard,499.0,100000,SPRING15
CH002206,USR014929,2025-11-30,low_cost_trial,59.0,25000,WELCOME10
CH002276,USR015412,2025-11-30,swing,799.0,150000,
CH002309,USR015637,2025-11-30,low_cost_trial,39.0,10000,
CH002334,USR015811,2025-11-30,standard,149.0,25000,WELCOME10
CH002336,USR015836,2025-11-30,swing,549.0,100000,WELCOME10
CH002349,USR015979,2025-11-30,low_cost_trial,39.0,10000,
CH002388,USR016208,2025-11-30,low_cost_trial,39.0,10000,
CH002119,USR014339,2025-12-01,standard,149.0,25000,COMMUNITY5
CH002270,USR015363,2025-12-01,low_cost_trial,39.0,10000,WELCOME10
CH002292,USR015543,2025-12-01,swing,799.0,150000,
CH002323,USR015721,2025-12-01,swing,299.0,50000,
CH002328,USR015755,2025-12-01,swing,549.0,100000,WELCOME10
CH002350,USR015992,2025-12-01,standard,149.0,25000,
CH002351,USR015997,2025-12-01,standard,279.0,50000,
CH002359,USR016052,2025-12-01,standard,149.0,25000,
CH002363,USR016087,2025-12-01,aggressive,319.0,50000,AFFPARTNER
CH002400,USR016253,2025-12-01,standard,149.0,25000,
CH002446,USR016501,2025-12-01,standard,499.0,100000,
CH002259,USR015239,2025-12-02,low_cost_trial,59.0,25000,
CH002265,USR015328,2025-12-02,swing,549.0,100000,
CH002299,USR015566,2025-12-02,standard,149.0,25000,
CH002301,USR015579,2025-12-02,standard,499.0,100000,
CH002333,USR015807,2025-12-02,standard,499.0,100000,
CH002365,USR016100,2025-12-02,aggressive,179.0,25000,COMMUNITY5
CH002392,USR016215,2025-12-02,swing,549.0,100000,
CH002412,USR016286,2025-12-02,swing,549.0,100000,COMMUNITY5
CH002413,USR016295,2025-12-02,low_cost_trial,39.0,10000,COMMUNITY5
CH002416,USR016329,2025-12-02,low_cost_trial,39.0,10000,COMMUNITY5
CH002190,USR014766,2025-12-03,standard,279.0,50000,COMMUNITY5
CH002279,USR015467,2025-12-03,standard,149.0,25000,
CH002283,USR015487,2025-12-03,standard,279.0,50000,
CH002291,USR015533,2025-12-03,low_cost_trial,39.0,10000,
CH002312,USR015659,2025-12-03,aggressive,569.0,100000,AFFPARTNER
CH002482,USR016701,2025-12-03,standard,279.0,50000,
CH002484,USR016709,2025-12-03,aggressive,319.0,50000,
CH001864,USR012678,2025-12-04,standard,499.0,100000,
CH002253,USR015212,2025-12-04,standard,149.0,25000,
CH002335,USR015823,2025-12-04,aggressive,179.0,25000,
CH002355,USR016012,2025-12-04,swing,299.0,50000,
CH002424,USR016392,2025-12-04,standard,279.0,50000,
CH002435,USR016436,2025-12-04,aggressive,179.0,25000,
CH002284,USR015496,2025-12-05,standard,149.0,25000,
CH002311,USR015658,2025-12-05,aggressive,179.0,25000,
CH002314,USR015671,2025-12-05,swing,799.0,150000,AFFPARTNER
CH002325,USR015729,2025-12-05,low_cost_trial,39.0,10000,SPRING15
CH002337,USR015851,2025-12-05,aggressive,319.0,50000,
CH002340,USR015899,2025-12-05,standard,149.0,25000,
CH002343,USR015959,2025-12-05,swing,299.0,50000,
CH002372,USR016129,2025-12-05,aggressive,179.0,25000,
CH002395,USR016227,2025-12-05,standard,499.0,100000,
CH002432,USR016428,2025-12-05,aggressive,569.0,100000,
CH002461,USR016569,2025-12-05,standard,279.0,50000,FLASH20
CH002477,USR016672,2025-12-05,low_cost_trial,39.0,10000,SPRING15
CH002212,USR014960,2025-12-06,standard,149.0,25000,
CH002274,USR015374,2025-12-06,standard,279.0,50000,FLASH20
CH002281,USR015476,2025-12-06,standard,499.0,100000,COMMUNITY5
CH002308,USR015631,2025-12-06,standard,149.0,25000,WELCOME10
CH002370,USR016116,2025-12-06,standard,279.0,50000,
CH002389,USR016210,2025-12-06,standard,499.0,100000,
CH002429,USR016422,2025-12-06,low_cost_trial,39.0,10000,
CH002436,USR016439,2025-12-06,low_cost_trial,59.0,25000,
CH002464,USR016579,2025-12-06,standard,149.0,25000,
CH002507,USR016831,2025-12-06,low_cost_trial,39.0,10000,
CH002023,USR013661,2025-12-07,standard,149.0,25000,
CH002070,USR013994,2025-12-07,aggressive,179.0,25000,WELCOME10
CH002242,USR015130,2025-12-07,standard,279.0,50000,
CH002315,USR015675,2025-12-07,swing,549.0,100000,
CH002338,USR015860,2025-12-07,standard,279.0,50000,
CH002356,USR016013,2025-12-07,aggressive,319.0,50000,
CH002366,USR016112,2025-12-07,aggressive,319.0,50000,
CH002426,USR016415,2025-12-07,swing,549.0,100000,
CH002428,USR016416,2025-12-07,low_cost_trial,39.0,10000,COMMUNITY5
CH002473,USR016654,2025-12-07,standard,149.0,25000,
CH001886,USR012832,2025-12-08,low_cost_trial,39.0,10000,
CH002106,USR014251,2025-12-08,low_cost_trial,39.0,10000,
CH002156,USR014580,2025-12-08,low_cost_trial,39.0,10000,
CH002297,USR015556,2025-12-08,low_cost_trial,39.0,10000,AFFPARTNER
CH002330,USR015768,2025-12-08,low_cost_trial,59.0,25000,
CH002377,USR016163,2025-12-08,low_cost_trial,39.0,10000,
CH002383,USR016198,2025-12-08,aggressive,179.0,25000,FLASH20
CH002411,USR016281,2025-12-08,standard,499.0,100000,
CH002415,USR016328,2025-12-08,low_cost_trial,39.0,10000,SPRING15
CH002437,USR016451,2025-12-08,low_cost_trial,39.0,10000,SPRING15
CH002438,USR016454,2025-12-08,low_cost_trial,39.0,10000,
CH002480,USR016689,2025-12-08,swing,549.0,100000,COMMUNITY5
CH002498,USR016792,2025-12-08,standard,279.0,50000,
CH002520,USR016885,2025-12-08,standard,149.0,25000,AFFPARTNER
CH002099,USR014221,2025-12-09,aggressive,179.0,25000,SPRING15
CH002131,USR014386,2025-12-09,low_cost_trial,39.0,10000,
CH002273,USR015368,2025-12-09,standard,149.0,25000,
CH002321,USR015709,2025-12-09,low_cost_trial,39.0,10000,AFFPARTNER
CH002390,USR016211,2025-12-09,low_cost_trial,39.0,10000,
CH002403,USR016266,2025-12-09,low_cost_trial,39.0,10000,AFFPARTNER
CH002405,USR016268,2025-12-09,standard,149.0,25000,SPRING15
CH002419,USR016354,2025-12-09,standard,279.0,50000,
CH002422,USR016372,2025-12-09,low_cost_trial,39.0,10000,AFFPARTNER
CH002467,USR016604,2025-12-09,standard,499.0,100000,
CH002481,USR016690,2025-12-09,aggressive,179.0,25000,
CH001979,USR013415,2025-12-10,standard,279.0,50000,WELCOME10
CH002178,USR014703,2025-12-10,standard,279.0,50000,
CH002327,USR015740,2025-12-10,low_cost_trial,59.0,25000,AFFPARTNER
CH002342,USR015953,2025-12-10,low_cost_trial,39.0,10000,FLASH20
CH002360,USR016057,2025-12-10,aggressive,319.0,50000,SPRING15
CH002362,USR016084,2025-12-10,standard,279.0,50000,
CH002397,USR016241,2025-12-10,aggressive,319.0,50000,
CH002451,USR016525,2025-12-10,aggressive,179.0,25000,WELCOME10
CH002474,USR016655,2025-12-10,low_cost_trial,39.0,10000,
CH002154,USR014577,2025-12-11,low_cost_trial,39.0,10000,AFFPARTNER
CH002200,USR014874,2025-12-11,standard,149.0,25000,WELCOME10
CH002240,USR015126,2025-12-11,low_cost_trial,39.0,10000,
CH002406,USR016273,2025-12-11,aggressive,319.0,50000,AFFPARTNER
CH002407,USR016276,2025-12-11,swing,549.0,100000,SPRING15
CH002420,USR016362,2025-12-11,low_cost_trial,59.0,25000,
CH002510,USR016837,2025-12-11,low_cost_trial,39.0,10000,
CH001940,USR013158,2025-12-12,standard,279.0,50000,AFFPARTNER
CH001971,USR013386,2025-12-12,standard,149.0,25000,SPRING15
CH002092,USR014184,2025-12-12,standard,279.0,50000,AFFPARTNER
CH002249,USR015166,2025-12-12,low_cost_trial,39.0,10000,SPRING15
CH002345,USR015964,2025-12-12,standard,279.0,50000,WELCOME10
CH002352,USR016000,2025-12-12,aggressive,179.0,25000,
CH002401,USR016257,2025-12-12,standard,149.0,25000,
CH002430,USR016423,2025-12-12,standard,499.0,100000,
CH002456,USR016551,2025-12-12,standard,499.0,100000,AFFPARTNER
CH002505,USR016817,2025-12-12,swing,549.0,100000,AFFPARTNER
CH002522,USR016888,2025-12-12,low_cost_trial,39.0,10000,SPRING15
CH001901,USR012927,2025-12-13,swing,549.0,100000,
CH002307,USR015623,2025-12-13,standard,279.0,50000,
CH002371,USR016127,2025-12-13,standard,279.0,50000,
CH002404,USR016267,2025-12-13,aggressive,179.0,25000,
CH002444,USR016486,2025-12-13,standard,279.0,50000,
CH002475,USR016656,2025-12-13,low_cost_trial,39.0,10000,
CH002508,USR016834,2025-12-13,aggressive,319.0,50000,WELCOME10
CH002528,USR016930,2025-12-13,standard,279.0,50000,
CH002529,USR016938,2025-12-13,standard,499.0,100000,
CH002057,USR013924,2025-12-14,low_cost_trial,39.0,10000,
CH002104,USR014245,2025-12-14,low_cost_trial,39.0,10000,
CH002500,USR016803,2025-12-14,low_cost_trial,39.0,10000,
CH002502,USR016810,2025-12-14,low_cost_trial,39.0,10000,
CH002535,USR016978,2025-12-14,low_cost_trial,39.0,10000,
CH002361,USR016063,2025-12-15,swing,549.0,100000,FLASH20
CH002376,USR016148,2025-12-15,swing,799.0,150000,
CH002380,USR016181,2025-12-15,low_cost_trial,39.0,10000,
CH002384,USR016202,2025-12-15,standard,499.0,100000,
CH002409,USR016278,2025-12-15,standard,279.0,50000,
CH002421,USR016368,2025-12-15,swing,549.0,100000,
CH002423,USR016380,2025-12-15,standard,279.0,50000,COMMUNITY5
CH002493,USR016751,2025-12-15,aggressive,569.0,100000,AFFPARTNER
CH002494,USR016775,2025-12-15,standard,149.0,25000,
CH002497,USR016789,2025-12-15,low_cost_trial,39.0,10000,AFFPARTNER
CH002222,USR015005,2025-12-16,swing,549.0,100000,
CH002290,USR015531,2025-12-16,standard,149.0,25000,AFFPARTNER
CH002394,USR016222,2025-12-16,standard,149.0,25000,
CH002418,USR016348,2025-12-16,low_cost_trial,39.0,10000,
CH002434,USR016435,2025-12-16,standard,279.0,50000,
CH002454,USR016543,2025-12-16,standard,279.0,50000,
CH002459,USR016564,2025-12-16,standard,279.0,50000,
CH002488,USR016735,2025-12-16,low_cost_trial,39.0,10000,
CH002489,USR016736,2025-12-16,low_cost_trial,39.0,10000,
CH002492,USR016745,2025-12-16,swing,799.0,150000,WELCOME10
CH002513,USR016842,2025-12-16,standard,279.0,50000,
CH002552,USR017078,2025-12-16,low_cost_trial,39.0,10000,SPRING15
CH002443,USR016468,2025-12-17,low_cost_trial,39.0,10000,
CH002468,USR016606,2025-12-17,low_cost_trial,39.0,10000,
CH002514,USR016853,2025-12-17,aggressive,569.0,100000,
CH002134,USR014415,2025-12-19,swing,549.0,100000,
CH002347,USR015970,2025-12-19,aggressive,179.0,25000,
CH002398,USR016245,2025-12-19,aggressive,179.0,25000,
CH002425,USR016410,2025-12-19,standard,279.0,50000,
CH002452,USR016528,2025-12-19,standard,279.0,50000,COMMUNITY5
CH002453,USR016540,2025-12-19,aggressive,569.0,100000,
CH002469,USR016627,2025-12-19,swing,799.0,150000,COMMUNITY5
CH002509,USR016835,2025-12-19,standard,279.0,50000,
CH002512,USR016839,2025-12-19,low_cost_trial,39.0,10000,
CH002531,USR016946,2025-12-19,standard,149.0,25000,
CH002534,USR016973,2025-12-19,swing,549.0,100000,
CH002094,USR014193,2025-12-20,standard,279.0,50000,WELCOME10
CH002122,USR014351,2025-12-20,standard,279.0,50000,
CH002210,USR014946,2025-12-20,low_cost_trial,59.0,25000,WELCOME10
CH002344,USR015963,2025-12-20,standard,149.0,25000,
CH002410,USR016279,2025-12-20,standard,149.0,25000,COMMUNITY5
CH002466,USR016597,2025-12-20,low_cost_trial,59.0,25000,
CH002501,USR016808,2025-12-20,swing,549.0,100000,
CH002575,USR017269,2025-12-20,aggressive,569.0,100000,COMMUNITY5
CH002042,USR013826,2025-12-21,standard,279.0,50000,
CH002375,USR016146,2025-12-21,swing,799.0,150000,
CH002442,USR016462,2025-12-21,standard,149.0,25000,
CH002483,USR016704,2025-12-21,aggressive,179.0,25000,
CH002490,USR016739,2025-12-21,standard,279.0,50000,AFFPARTNER
CH002496,USR016781,2025-12-21,aggressive,569.0,100000,
CH002525,USR016908,2025-12-21,low_cost_trial,39.0,10000,FLASH20
CH002557,USR017118,2025-12-21,standard,279.0,50000,
CH002558,USR017135,2025-12-21,standard,149.0,25000,SPRING15
CH002577,USR017286,2025-12-21,low_cost_trial,39.0,10000,
CH002113,USR014311,2025-12-22,low_cost_trial,39.0,10000,AFFPARTNER
CH002319,USR015708,2025-12-22,standard,149.0,25000,
CH002441,USR016458,2025-12-22,standard,499.0,100000,AFFPARTNER
CH002506,USR016825,2025-12-22,aggressive,319.0,50000,
CH002530,USR016945,2025-12-22,swing,799.0,150000,
CH002538,USR016994,2025-12-22,swing,799.0,150000,
CH001987,USR013457,2025-12-23,swing,299.0,50000,
CH002396,USR016231,2025-12-23,swing,549.0,100000,
CH002408,USR016277,2025-12-23,standard,279.0,50000,COMMUNITY5
CH002431,USR016424,2025-12-23,standard,279.0,50000,WELCOME10
CH002439,USR016457,2025-12-23,standard,499.0,100000,
CH002447,USR016514,2025-12-23,standard,279.0,50000,
CH002448,USR016515,2025-12-23,aggressive,319.0,50000,
CH002504,USR016814,2025-12-23,aggressive,319.0,50000,WELCOME10
CH002515,USR016854,2025-12-23,low_cost_trial,39.0,10000,WELCOME10
CH002548,USR017055,2025-12-23,standard,499.0,100000,AFFPARTNER
CH002564,USR017167,2025-12-23,aggressive,179.0,25000,
CH002224,USR015016,2025-12-24,low_cost_trial,39.0,10000,AFFPARTNER
CH002303,USR015587,2025-12-24,standard,499.0,100000,
CH002417,USR016344,2025-12-24,swing,549.0,100000,FLASH20
CH002445,USR016497,2025-12-24,standard,499.0,100000,SPRING15
CH002471,USR016628,2025-12-24,swing,549.0,100000,
CH002479,USR016685,2025-12-24,standard,149.0,25000,SPRING15
CH002486,USR016712,2025-12-24,low_cost_trial,59.0,25000,
CH002533,USR016958,2025-12-24,standard,149.0,25000,
CH002541,USR017015,2025-12-24,swing,799.0,150000,
CH002559,USR017139,2025-12-24,aggressive,179.0,25000,SPRING15
CH002566,USR017196,2025-12-24,swing,549.0,100000,
CH002583,USR017296,2025-12-24,standard,149.0,25000,
CH002102,USR014229,2025-12-25,swing,799.0,150000,
CH002364,USR016087,2025-12-25,swing,799.0,150000,
CH002455,USR016550,2025-12-25,standard,279.0,50000,
CH002491,USR016744,2025-12-25,standard,279.0,50000,
CH002519,USR016857,2025-12-25,swing,549.0,100000,
CH002524,USR016900,2025-12-25,standard,279.0,50000,
CH002553,USR017090,2025-12-25,low_cost_trial,39.0,10000,
CH002555,USR017110,2025-12-25,low_cost_trial,59.0,25000,COMMUNITY5
CH002588,USR017310,2025-12-25,low_cost_trial,39.0,10000,COMMUNITY5
CH002465,USR016591,2025-12-26,aggressive,179.0,25000,COMMUNITY5
CH002499,USR016797,2025-12-26,aggressive,569.0,100000,
CH002560,USR017149,2025-12-26,low_cost_trial,39.0,10000,COMMUNITY5
CH002563,USR017165,2025-12-26,aggressive,319.0,50000,
CH002570,USR017219,2025-12-26,aggressive,569.0,100000,
CH002587,USR017302,2025-12-26,aggressive,569.0,100000,WELCOME10
CH002457,USR016558,2025-12-27,low_cost_trial,39.0,10000,COMMUNITY5
CH002532,USR016949,2025-12-27,low_cost_trial,39.0,10000,AFFPARTNER
CH002544,USR017022,2025-12-27,low_cost_trial,59.0,25000,
CH002554,USR017101,2025-12-27,standard,499.0,100000,
CH002581,USR017290,2025-12-27,standard,149.0,25000,
CH002539,USR016995,2025-12-28,standard,279.0,50000,WELCOME10
CH002545,USR017037,2025-12-28,aggressive,319.0,50000,
CH002546,USR017049,2025-12-28,aggressive,319.0,50000,
CH002604,USR017460,2025-12-28,low_cost_trial,39.0,10000,FLASH20
CH002621,USR017620,2025-12-28,swing,799.0,150000,
CH002230,USR015063,2025-12-29,standard,149.0,25000,
CH002472,USR016650,2025-12-29,low_cost_trial,59.0,25000,
CH002487,USR016728,2025-12-29,aggressive,179.0,25000,COMMUNITY5
CH002526,USR016920,2025-12-29,standard,279.0,50000,
CH002574,USR017250,2025-12-29,standard,149.0,25000,
CH002589,USR017341,2025-12-29,low_cost_trial,39.0,10000,
CH002599,USR017424,2025-12-29,low_cost_trial,59.0,25000,
CH002373,USR016129,2025-12-30,standard,279.0,50000,
CH002433,USR016428,2025-12-30,standard,149.0,25000,
CH002550,USR017070,2025-12-30,swing,799.0,150000,WELCOME10
CH002567,USR017199,2025-12-30,standard,149.0,25000,
CH002590,USR017344,2025-12-30,low_cost_trial,39.0,10000,AFFPARTNER
CH002591,USR017366,2025-12-30,swing,549.0,100000,
CH002623,USR017629,2025-12-30,low_cost_trial,59.0,25000,
CH002625,USR017640,2025-12-30,aggressive,319.0,50000,
CH002639,USR017703,2025-12-30,aggressive,179.0,25000,
CH002163,USR014609,2025-12-31,aggressive,179.0,25000,
CH002324,USR015721,2025-12-31,low_cost_trial,39.0,10000,
CH002518,USR016856,2025-12-31,standard,279.0,50000,
CH002549,USR017068,2025-12-31,low_cost_trial,59.0,25000,AFFPARTNER
CH002565,USR017193,2025-12-31,standard,279.0,50000,AFFPARTNER
CH002580,USR017288,2025-12-31,swing,299.0,50000,
CH002605,USR017465,2025-12-31,swing,549.0,100000,
CH002547,USR017053,2026-01-01,low_cost_trial,39.0,10000,
CH002353,USR016000,2026-01-02,standard,279.0,50000,WELCOME10
CH002523,USR016893,2026-01-02,standard,279.0,50000,
CH002561,USR017152,2026-01-02,standard,279.0,50000,
CH002571,USR017220,2026-01-02,aggressive,179.0,25000,
CH002294,USR015549,2026-01-03,aggressive,179.0,25000,
CH002462,USR016569,2026-01-03,aggressive,179.0,25000,SPRING15
CH002540,USR016998,2026-01-03,standard,149.0,25000,WELCOME10
CH002542,USR017016,2026-01-03,swing,299.0,50000,
CH002569,USR017209,2026-01-03,aggressive,319.0,50000,
CH002602,USR017451,2026-01-03,swing,299.0,50000,WELCOME10
CH002610,USR017510,2026-01-03,standard,499.0,100000,
CH002649,USR017807,2026-01-03,swing,799.0,150000,
CH002620,USR017605,2026-01-04,swing,799.0,150000,
CH002642,USR017754,2026-01-04,standard,279.0,50000,
CH002317,USR015676,2026-01-05,standard,499.0,100000,
CH002543,USR017021,2026-01-05,standard,279.0,50000,
CH002556,USR017116,2026-01-05,swing,299.0,50000,
CH002603,USR017458,2026-01-05,low_cost_trial,59.0,25000,
CH002617,USR017586,2026-01-05,aggressive,179.0,25000,
CH002634,USR017691,2026-01-05,standard,499.0,100000,
CH002640,USR017745,2026-01-05,aggressive,319.0,50000,
CH002313,USR015659,2026-01-06,standard,499.0,100000,
CH002378,USR016163,2026-01-06,standard,279.0,50000,
CH002402,USR016257,2026-01-06,standard,279.0,50000,
CH002573,USR017241,2026-01-06,low_cost_trial,59.0,25000,
CH002584,USR017300,2026-01-06,aggressive,179.0,25000,WELCOME10
CH002598,USR017393,2026-01-06,low_cost_trial,59.0,25000,WELCOME10
CH002652,USR017823,2026-01-06,aggressive,179.0,25000,
CH002367,USR016112,2026-01-07,low_cost_trial,39.0,10000,SPRING15
CH002382,USR016192,2026-01-07,aggressive,569.0,100000,
CH002595,USR017384,2026-01-07,low_cost_trial,59.0,25000,
CH002618,USR017591,2026-01-07,aggressive,569.0,100000,
CH002662,USR017880,2026-01-07,aggressive,179.0,25000,
CH002511,USR016837,2026-01-08,standard,279.0,50000,AFFPARTNER
CH002658,USR017843,2026-01-08,low_cost_trial,39.0,10000,AFFPARTNER
CH002663,USR017890,2026-01-08,aggressive,319.0,50000,
CH002666,USR017900,2026-01-08,standard,149.0,25000,
CH002399,USR016245,2026-01-09,aggressive,179.0,25000,
CH002592,USR017368,2026-01-09,low_cost_trial,39.0,10000,AFFPARTNER
CH002643,USR017755,2026-01-09,low_cost_trial,39.0,10000,AFFPARTNER
CH002668,USR017930,2026-01-09,standard,499.0,100000,FLASH20
CH002387,USR016203,2026-01-10,standard,149.0,25000,SPRING15
CH002414,USR016295,2026-01-10,aggressive,319.0,50000,
CH002576,USR017280,2026-01-10,swing,799.0,150000,COMMUNITY5
CH002594,USR017378,2026-01-10,swing,549.0,100000,SPRING15
CH002606,USR017480,2026-01-10,swing,799.0,150000,
CH002611,USR017526,2026-01-10,swing,299.0,50000,
CH002195,USR014842,2026-01-11,standard,279.0,50000,FLASH20
CH002536,USR016978,2026-01-11,aggressive,179.0,25000,SPRING15
CH002622,USR017628,2026-01-12,aggressive,179.0,25000,
CH002626,USR017650,2026-01-12,low_cost_trial,39.0,10000,
CH002630,USR017665,2026-01-12,standard,149.0,25000,
CH002632,USR017676,2026-01-12,swing,549.0,100000,COMMUNITY5
CH002647,USR017795,2026-01-12,standard,279.0,50000,AFFPARTNER
CH002661,USR017859,2026-01-12,low_cost_trial,39.0,10000,
CH002665,USR017891,2026-01-12,swing,299.0,50000,COMMUNITY5
CH002612,USR017549,2026-01-13,aggressive,569.0,100000,
CH002485,USR016709,2026-01-14,aggressive,319.0,50000,
CH002597,USR017391,2026-01-14,standard,499.0,100000,SPRING15
CH002608,USR017500,2026-01-14,standard,279.0,50000,
CH002624,USR017634,2026-01-14,aggressive,569.0,100000,
CH002653,USR017826,2026-01-14,aggressive,179.0,25000,
CH002285,USR015496,2026-01-15,swing,549.0,100000,
CH002516,USR016854,2026-01-15,standard,279.0,50000,WELCOME10
CH002607,USR017481,2026-01-15,swing,549.0,100000,
CH002671,USR017967,2026-01-15,aggressive,569.0,100000,
CH002672,USR017980,2026-01-15,low_cost_trial,39.0,10000,
CH002615,USR017572,2026-01-16,standard,279.0,50000,AFFPARTNER
CH002635,USR017692,2026-01-16,low_cost_trial,39.0,10000,SPRING15
CH002637,USR017695,2026-01-16,swing,549.0,100000,
CH002374,USR016129,2026-01-17,aggressive,569.0,100000,FLASH20
CH002391,USR016211,2026-01-17,low_cost_trial,59.0,25000,
CH002593,USR017369,2026-01-17,swing,799.0,150000,WELCOME10
