user_id,registration_date,country,acquisition_channel,device_type,platform_language,age_bucket,prior_trading_experience
USR002478,2025-02-15,United Kingdom,organic,mobile,English,35-44,advanced
USR002479,2025-02-15,United Arab Emirates,community,mobile,English,25-34,intermediate
USR002480,2025-02-15,Netherlands,paid_social,mobile,English,18-24,none
USR002481,2025-02-15,South Africa,affiliates,mobile,English,25-34,beginner
USR002482,2025-02-15,France,affiliates,mobile,French,18-24,intermediate
USR002483,2025-02-15,Poland,paid_social,mobile,English,35-44,none
USR002484,2025-02-15,Germany,organic,desktop,German,25-34,beginner
USR002485,2025-02-15,Germany,direct,mobile,German,35-44,intermediate
USR002486,2025-02-15,United States,direct,mobile,English,35-44,none
USR002487,2025-02-15,Spain,influencers,mobile,Spanish,18-24,none
USR002488,2025-02-15,Netherlands,paid_social,desktop,Dutch,35-44,beginner
USR002489,2025-02-16,United Kingdom,influencers,desktop,English,35-44,none
USR002490,2025-02-16,United States,affiliates,tablet,English,25-34,none
USR002491,2025-02-16,United States,community,desktop,English,25-34,intermediate
USR002492,2025-02-16,Nigeria,affiliates,desktop,English,25-34,none
USR002493,2025-02-16,United Kingdom,organic,desktop,English,55+,beginner
USR002494,2025-02-16,India,organic,mobile,English,55+,beginner
USR002495,2025-02-16,United Kingdom,direct,mobile,English,25-34,beginner
USR002496,2025-02-16,Philippines,influencers,mobile,English,25-34,beginner
USR002497,2025-02-16,Brazil,organic,desktop,Portuguese,25-34,advanced
USR002498,2025-02-16,India,organic,desktop,English,25-34,intermediate
USR002499,2025-02-16,Mexico,direct,desktop,English,25-34,intermediate
USR002500,2025-02-16,France,affiliates,mobile,French,35-44,intermediate
USR002501,2025-02-16,Brazil,influencers,mobile,Portuguese,18-24,beginner
USR002502,2025-02-16,Turkey,paid_social,mobile,Turkish,18-24,advanced
USR002503,2025-02-16,Brazil,organic,desktop,Portuguese,18-24,advanced
USR002504,2025-02-16,Poland,organic,desktop,English,25-34,advanced
USR002505,2025-02-16,Germany,affiliates,mobile,English,18-24,intermediate
USR002506,2025-02-16,Mexico,affiliates,mobile,English,18-24,none
USR002507,2025-02-16,Mexico,community,tablet,Spanish,55+,intermediate
USR002508,2025-02-16,United States,direct,desktop,English,45-54,advanced
USR002509,2025-02-16,Brazil,organic,mobile,Portuguese,45-54,beginner
USR002510,2025-02-16,United Kingdom,community,mobile,English,25-34,beginner
USR002511,2025-02-16,France,influencers,desktop,French,35-44,beginner
USR002512,2025-02-16,Brazil,paid_social,mobile,Portuguese,18-24,beginner
USR002513,2025-02-16,India,community,desktop,Hindi,25-34,intermediate
USR002514,2025-02-16,India,organic,mobile,Hindi,25-34,intermediate
USR002515,2025-02-16,France,paid_social,desktop,French,35-44,intermediate
USR002516,2025-02-16,Brazil,paid_social,mobile,Portuguese,18-24,beginner
USR002517,2025-02-16,Spain,community,desktop,Spanish,25-34,advanced
USR002518,2025-02-16,Poland,paid_social,mobile,English,45-54,beginner
USR002519,2025-02-16,United States,community,mobile,English,18-24,intermediate
USR002520,2025-02-16,United Kingdom,direct,desktop,English,25-34,beginner
USR002521,2025-02-16,Spain,paid_social,desktop,English,25-34,beginner
USR002522,2025-02-16,India,affiliates,mobile,Hindi,18-24,none
USR002523,2025-02-16,Mexico,affiliates,desktop,Spanish,18-24,beginner
USR002524,2025-02-16,United Kingdom,organic,desktop,English,35-44,intermediate
USR002525,2025-02-16,Canada,organic,desktop,English,45-54,intermediate
USR002526,2025-02-16,United States,paid_social,mobile,English,18-24,none
USR002527,2025-02-16,United Kingdom,paid_social,desktop,English,25-34,beginner
USR002528,2025-02-16,Mexico,community,mobile,Spanish,25-34,none
USR002529,2025-02-16,United States,community,desktop,English,25-34,intermediate
USR002530,2025-02-16,United States,paid_social,desktop,English,25-34,intermediate
USR002531,2025-02-16,Brazil,affiliates,mobile,Portuguese,35-44,beginner
USR002532,2025-02-16,Germany,paid_social,mobile,German,25-34,beginner
USR002533,2025-02-16,United Kingdom,influencers,mobile,English,18-24,none
USR002534,2025-02-16,South Africa,community,desktop,French,35-44,intermediate
USR002535,2025-02-16,India,affiliates,mobile,English,35-44,beginner
USR002536,2025-02-16,Mexico,organic,mobile,Spanish,35-44,intermediate
USR002537,2025-02-16,Nigeria,organic,desktop,English,35-44,beginner
USR002538,2025-02-16,United Kingdom,community,tablet,English,25-34,advanced
USR002539,2025-02-16,Brazil,paid_social,mobile,Portuguese,35-44,intermediate
USR002540,2025-02-17,Poland,paid_social,tablet,English,25-34,intermediate
USR002541,2025-02-17,India,direct,mobile,English,35-44,intermediate
USR002542,2025-02-17,United Kingdom,affiliates,desktop,English,25-34,intermediate
USR002543,2025-02-17,Brazil,affiliates,mobile,Portuguese,25-34,intermediate
USR002544,2025-02-17,Nigeria,affiliates,mobile,English,45-54,beginner
USR002545,2025-02-17,United Kingdom,paid_social,desktop,English,25-34,beginner
USR002546,2025-02-17,Spain,influencers,mobile,Spanish,18-24,advanced
USR002547,2025-02-17,Nigeria,organic,desktop,English,35-44,advanced
USR002548,2025-02-17,Turkey,direct,mobile,Turkish,45-54,beginner
USR002549,2025-02-17,France,influencers,mobile,English,35-44,intermediate
USR002550,2025-02-17,Netherlands,paid_social,mobile,English,18-24,none
USR002551,2025-02-17,Turkey,organic,mobile,Turkish,45-54,intermediate
USR002552,2025-02-17,South Africa,influencers,mobile,English,25-34,intermediate
USR002553,2025-02-17,United States,influencers,mobile,English,25-34,none
USR002554,2025-02-17,United States,direct,desktop,English,35-44,none
USR002555,2025-02-17,United States,influencers,tablet,English,55+,none
USR002556,2025-02-17,Canada,paid_social,mobile,French,55+,beginner
USR002557,2025-02-17,Canada,influencers,mobile,English,35-44,intermediate
USR002558,2025-02-17,Germany,direct,desktop,English,18-24,intermediate
USR002559,2025-02-17,India,affiliates,desktop,English,25-34,advanced
USR002560,2025-02-17,Spain,direct,desktop,Spanish,25-34,intermediate
USR002561,2025-02-17,Netherlands,organic,desktop,Dutch,18-24,intermediate
USR002562,2025-02-17,Brazil,organic,desktop,Portuguese,25-34,intermediate
USR002563,2025-02-17,Nigeria,direct,desktop,English,35-44,beginner
USR002564,2025-02-17,Pakistan,community,desktop,English,25-34,intermediate
USR002565,2025-02-17,United States,paid_social,mobile,English,35-44,advanced
USR002566,2025-02-17,Germany,community,desktop,German,45-54,advanced
USR002567,2025-02-17,Canada,paid_social,desktop,English,18-24,none
USR002568,2025-02-17,France,organic,tablet,French,18-24,beginner
USR002569,2025-02-17,United Kingdom,organic,tablet,English,25-34,intermediate
USR002570,2025-02-17,United Arab Emirates,influencers,mobile,English,18-24,advanced
USR002571,2025-02-17,India,influencers,mobile,English,25-34,none
USR002572,2025-02-17,Germany,paid_social,mobile,German,18-24,beginner
USR002573,2025-02-17,Canada,paid_social,mobile,English,25-34,beginner
USR002574,2025-02-17,United States,community,mobile,English,35-44,beginner
USR002575,2025-02-17,United States,community,mobile,English,35-44,advanced
USR002576,2025-02-17,Brazil,direct,desktop,Portuguese,35-44,intermediate
USR002577,2025-02-17,Germany,paid_social,tablet,German,25-34,none
USR002578,2025-02-17,South Africa,affiliates,desktop,English,35-44,beginner
USR002579,2025-02-17,Brazil,paid_social,mobile,Portuguese,18-24,advanced
USR002580,2025-02-17,United States,paid_social,mobile,English,18-24,advanced
USR002581,2025-02-17,United States,paid_social,desktop,English,25-34,none
USR002582,2025-02-18,Brazil,community,desktop,English,55+,advanced
USR002583,2025-02-18,France,affiliates,desktop,English,18-24,none
USR002584,2025-02-18,United States,direct,desktop,English,45-54,none
USR002585,2025-02-18,United States,affiliates,desktop,English,25-34,intermediate
USR002586,2025-02-18,United Kingdom,influencers,desktop,English,45-54,intermediate
USR002587,2025-02-18,Brazil,paid_social,mobile,Portuguese,18-24,advanced
USR002588,2025-02-18,United States,affiliates,mobile,English,25-34,none
USR002589,2025-02-18,United Kingdom,community,desktop,English,25-34,advanced
USR002590,2025-02-18,Philippines,influencers,mobile,English,18-24,beginner
USR002591,2025-02-18,United States,organic,mobile,English,25-34,beginner
USR002592,2025-02-18,Nigeria,paid_social,desktop,English,25-34,none
USR002593,2025-02-18,South Africa,paid_social,mobile,English,18-24,none
USR002594,2025-02-18,Germany,affiliates,desktop,English,18-24,intermediate
USR002595,2025-02-18,Mexico,affiliates,desktop,Spanish,25-34,intermediate
USR002596,2025-02-18,United Kingdom,direct,mobile,English,45-54,advanced
USR002597,2025-02-18,Germany,organic,desktop,German,25-34,beginner
USR002598,2025-02-18,Philippines,paid_social,mobile,English,25-34,beginner
USR002599,2025-02-18,Mexico,organic,desktop,Spanish,18-24,intermediate
USR002600,2025-02-18,Brazil,influencers,mobile,Portuguese,18-24,beginner
USR002601,2025-02-18,Mexico,direct,mobile,Spanish,18-24,intermediate
USR002602,2025-02-18,France,organic,mobile,French,45-54,intermediate
USR002603,2025-02-18,United Arab Emirates,community,mobile,Arabic,25-34,advanced
USR002604,2025-02-18,United Arab Emirates,paid_social,mobile,English,35-44,intermediate
USR002605,2025-02-18,Netherlands,affiliates,desktop,English,25-34,beginner
USR002606,2025-02-18,Turkey,paid_social,desktop,Turkish,25-34,beginner
USR002607,2025-02-18,Poland,community,mobile,Polish,25-34,intermediate
USR002608,2025-02-18,Germany,affiliates,desktop,German,25-34,beginner
USR002609,2025-02-18,Brazil,affiliates,mobile,Portuguese,18-24,none
USR002610,2025-02-18,Germany,paid_social,mobile,English,18-24,none
USR002611,2025-02-18,Brazil,affiliates,desktop,Portuguese,18-24,beginner
USR002612,2025-02-18,United States,organic,desktop,English,35-44,beginner
USR002613,2025-02-18,India,affiliates,mobile,Hindi,25-34,advanced
USR002614,2025-02-18,United States,paid_social,mobile,English,18-24,beginner
USR002615,2025-02-18,Canada,paid_social,mobile,English,18-24,none
USR002616,2025-02-18,Brazil,organic,desktop,English,25-34,advanced
USR002617,2025-02-18,Canada,organic,desktop,French,25-34,beginner
USR002618,2025-02-18,India,influencers,mobile,English,25-34,none
USR002619,2025-02-18,Germany,affiliates,mobile,German,18-24,none
USR002620,2025-02-18,Canada,influencers,mobile,English,35-44,intermediate
USR002621,2025-02-18,Pakistan,direct,tablet,Urdu,35-44,intermediate
USR002622,2025-02-18,Germany,paid_social,mobile,English,25-34,none
USR002623,2025-02-18,South Africa,affiliates,mobile,English,25-34,none
USR002624,2025-02-18,Pakistan,affiliates,desktop,Urdu,18-24,none
USR002625,2025-02-18,United States,paid_social,desktop,English,18-24,none
USR002626,2025-02-18,India,paid_social,mobile,Hindi,18-24,intermediate
USR002627,2025-02-18,United Kingdom,paid_social,desktop,Polish,25-34,beginner
USR002628,2025-02-18,Canada,paid_social,tablet,English,18-24,none
USR002629,2025-02-18,Germany,affiliates,mobile,German,18-24,beginner
USR002630,2025-02-18,Canada,paid_social,mobile,English,25-34,none
USR002631,2025-02-18,Turkey,influencers,mobile,English,35-44,none
USR002632,2025-02-18,United Kingdom,affiliates,desktop,English,25-34,intermediate
USR002633,2025-02-18,India,paid_social,desktop,English,18-24,none
USR002634,2025-02-19,Brazil,organic,desktop,Portuguese,45-54,intermediate
USR002635,2025-02-19,United Arab Emirates,affiliates,mobile,Arabic,55+,beginner
USR002636,2025-02-19,Netherlands,direct,mobile,Dutch,35-44,none
USR002637,2025-02-19,United States,affiliates,desktop,English,18-24,advanced
USR002638,2025-02-19,United Kingdom,organic,mobile,English,35-44,advanced
USR002639,2025-02-19,Spain,organic,desktop,Spanish,18-24,intermediate
USR002640,2025-02-19,Pakistan,influencers,mobile,Urdu,25-34,intermediate
USR002641,2025-02-19,United States,paid_social,mobile,English,35-44,advanced
USR002642,2025-02-19,United States,organic,desktop,English,25-34,advanced
USR002643,2025-02-19,United States,influencers,mobile,English,18-24,intermediate
USR002644,2025-02-19,India,organic,desktop,English,25-34,advanced
USR002645,2025-02-19,Philippines,influencers,mobile,English,35-44,none
USR002646,2025-02-19,Philippines,organic,desktop,English,18-24,beginner
USR002647,2025-02-19,Nigeria,influencers,mobile,Arabic,25-34,intermediate
USR002648,2025-02-19,South Africa,affiliates,desktop,English,35-44,advanced
USR002649,2025-02-19,India,organic,mobile,English,25-34,intermediate
USR002650,2025-02-19,United States,direct,desktop,English,35-44,beginner
USR002651,2025-02-19,United States,paid_social,mobile,English,25-34,intermediate
USR002652,2025-02-19,Brazil,direct,desktop,Portuguese,35-44,intermediate
USR002653,2025-02-19,Germany,organic,tablet,German,25-34,intermediate
USR002654,2025-02-19,Spain,direct,tablet,English,45-54,intermediate
USR002655,2025-02-19,Germany,paid_social,desktop,German,25-34,beginner
USR002656,2025-02-19,Mexico,influencers,mobile,Spanish,45-54,beginner
USR002657,2025-02-19,Pakistan,community,desktop,English,45-54,advanced
USR002658,2025-02-19,Netherlands,paid_social,desktop,Dutch,18-24,none
USR002659,2025-02-19,United Kingdom,paid_social,mobile,English,25-34,intermediate
USR002660,2025-02-19,France,direct,desktop,French,35-44,beginner
USR002661,2025-02-19,Pakistan,paid_social,tablet,English,18-24,intermediate
USR002662,2025-02-19,Poland,paid_social,mobile,English,55+,none
USR002663,2025-02-19,Canada,affiliates,desktop,French,25-34,intermediate
USR002664,2025-02-19,India,paid_social,mobile,English,35-44,none
USR002665,2025-02-19,Nigeria,affiliates,mobile,English,25-34,none
USR002666,2025-02-19,India,direct,mobile,Hindi,25-34,beginner
USR002667,2025-02-19,Canada,paid_social,desktop,English,18-24,beginner
USR002668,2025-02-19,United Arab Emirates,affiliates,mobile,English,45-54,beginner
USR002669,2025-02-19,Spain,direct,mobile,Spanish,18-24,none
USR002670,2025-02-19,South Africa,paid_social,mobile,English,45-54,beginner
USR002671,2025-02-19,India,organic,desktop,Hindi,35-44,intermediate
USR002672,2025-02-19,Spain,influencers,mobile,Spanish,18-24,beginner
USR002673,2025-02-19,United States,paid_social,desktop,English,25-34,intermediate
USR002674,2025-02-19,India,influencers,desktop,Hindi,35-44,beginner
USR002675,2025-02-19,India,paid_social,mobile,English,35-44,none
USR002676,2025-02-19,Canada,direct,mobile,English,25-34,none
USR002677,2025-02-19,India,paid_social,desktop,English,18-24,beginner
USR002678,2025-02-19,Brazil,influencers,mobile,Portuguese,18-24,intermediate
USR002679,2025-02-19,India,organic,mobile,Hindi,35-44,advanced
USR002680,2025-02-19,Nigeria,organic,mobile,English,18-24,none
USR002681,2025-02-19,Mexico,influencers,mobile,Spanish,25-34,none
USR002682,2025-02-20,Brazil,affiliates,mobile,Portuguese,18-24,intermediate
USR002683,2025-02-20,Brazil,affiliates,mobile,Portuguese,35-44,beginner
USR002684,2025-02-20,United States,organic,mobile,English,18-24,intermediate
USR002685,2025-02-20,United Kingdom,paid_social,tablet,English,25-34,beginner
USR002686,2025-02-20,France,direct,desktop,English,35-44,intermediate
USR002687,2025-02-20,Germany,organic,desktop,German,25-34,intermediate
USR002688,2025-02-20,United States,affiliates,mobile,English,35-44,beginner
USR002689,2025-02-20,Mexico,paid_social,mobile,Spanish,18-24,advanced
USR002690,2025-02-20,India,organic,desktop,English,25-34,beginner
USR002691,2025-02-20,Mexico,paid_social,desktop,Spanish,35-44,none
USR002692,2025-02-20,South Africa,direct,desktop,Arabic,18-24,intermediate
USR002693,2025-02-20,South Africa,paid_social,mobile,English,18-24,intermediate
USR002694,2025-02-20,United Kingdom,direct,desktop,English,35-44,advanced
USR002695,2025-02-20,Brazil,paid_social,mobile,Portuguese,18-24,advanced
USR002696,2025-02-20,Turkey,community,mobile,Turkish,25-34,beginner
USR002697,2025-02-20,United Kingdom,community,mobile,English,18-24,intermediate
USR002698,2025-02-20,United Kingdom,community,mobile,English,45-54,beginner
USR002699,2025-02-20,India,influencers,mobile,Hindi,18-24,beginner
USR002700,2025-02-20,Nigeria,influencers,desktop,English,25-34,beginner
USR002701,2025-02-20,India,influencers,desktop,English,45-54,beginner
USR002702,2025-02-20,Pakistan,organic,mobile,English,35-44,beginner
USR002703,2025-02-20,South Africa,community,desktop,English,55+,intermediate
USR002704,2025-02-20,Philippines,paid_social,tablet,English,18-24,beginner
USR002705,2025-02-20,United States,direct,mobile,English,25-34,intermediate
USR002706,2025-02-20,France,affiliates,mobile,French,25-34,beginner
USR002707,2025-02-20,Turkey,affiliates,tablet,Turkish,35-44,none
USR002708,2025-02-20,United Kingdom,paid_social,desktop,English,25-34,beginner
USR002709,2025-02-20,Brazil,community,desktop,Portuguese,25-34,beginner
USR002710,2025-02-20,India,community,desktop,English,25-34,advanced
USR002711,2025-02-20,Spain,community,mobile,Spanish,35-44,intermediate
